action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24963250,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '20.0'}]",CHEMBL5216385,Inhibition of recombinant human serum AChE using acetylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2cccc(-c3cc(=O)c4ccccc4o3)c2)c1,,,CHEMBL5214927,Eur J Med Chem,2022.0,"{'bei': '17.56', 'le': '0.33', 'lle': '2.64', 'sei': '11.46'}",CHEMBL5219771,,CHEMBL5219771,9.28,1,http://www.openphacts.org/units/Nanomolar,3899766,=,1,1,=,,IC50,nM,,0.52,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,0.52
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24963251,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '20.0'}]",CHEMBL5216385,Inhibition of recombinant human serum AChE using acetylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc(-c3cc4ccccc4oc3=O)cc2)c1,,,CHEMBL5214927,Eur J Med Chem,2022.0,"{'bei': '16.87', 'le': '0.31', 'lle': '2.28', 'sei': '11.01'}",CHEMBL2047525,,CHEMBL2047525,8.92,0,http://www.openphacts.org/units/Nanomolar,3899767,=,1,1,=,,IC50,nM,,1.2,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,1.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24963271,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.4167', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '25.0'}]",CHEMBL5216393,Inhibition of human whole red blood cells AChE using acetylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)N1CC[C@@]2(O)c3cc(OC(=O)Nc4ccccc4)ccc3N[C@@H]12,,,CHEMBL5214927,Eur J Med Chem,2022.0,"{'bei': '18.68', 'le': '0.35', 'lle': '4.11', 'sei': '7.26'}",CHEMBL5218931,,CHEMBL5218931,6.60,0,http://www.openphacts.org/units/Nanomolar,3899773,=,1,1,=,,IC50,nM,,250.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.25
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24963307,[],CHEMBL5216408,Inhibition of recombinant human AChE,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CC)cc21.C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CC)cc21,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5214927,Eur J Med Chem,2022.0,,CHEMBL5219232,,CHEMBL255231,,0,http://www.openphacts.org/units/Nanomolar,3899784,=,1,1,=,,IC50,nM,,1000000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,1000.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24963308,[],CHEMBL5216408,Inhibition of recombinant human AChE,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCNC1CCc2c(OC(=O)N(C)C)cccc21,,,CHEMBL5214927,Eur J Med Chem,2022.0,"{'bei': '15.74', 'le': '0.29', 'lle': '2.11', 'sei': '9.78'}",CHEMBL1195259,,CHEMBL1195259,4.07,0,http://www.openphacts.org/units/Nanomolar,3899785,=,1,1,=,,IC50,nM,,86000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,86.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24963309,[],CHEMBL5216408,Inhibition of recombinant human AChE,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCNC1CCc2c(OC(=O)N(C)CC)cccc21,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5214927,Eur J Med Chem,2022.0,,CHEMBL1193656,,CHEMBL1193656,,0,http://www.openphacts.org/units/Nanomolar,3899786,=,1,1,=,,IC50,nM,,150000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,150.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24963310,[],CHEMBL5216408,Inhibition of recombinant human AChE,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCN(C)C1CCc2c(OC(=O)N(C)CC)cccc21,,,CHEMBL5214927,Eur J Med Chem,2022.0,"{'bei': '18.85', 'le': '0.35', 'lle': '2.71', 'sei': '16.47'}",CHEMBL1190983,,CHEMBL1190983,5.40,0,http://www.openphacts.org/units/Nanomolar,3899787,=,1,1,=,,IC50,nM,,4000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,4.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24963311,[],CHEMBL5216408,Inhibition of recombinant human AChE,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCN(C)C1CCc2cccc(OC(=O)N(C)C)c21,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5214927,Eur J Med Chem,2022.0,,CHEMBL1193856,,CHEMBL1193856,,0,http://www.openphacts.org/units/Nanomolar,3899788,=,1,1,=,,IC50,nM,,730000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,730.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24963312,[],CHEMBL5216408,Inhibition of recombinant human AChE,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1CCOc2cc(OCCCCCSC(=S)N3CCCCC3)ccc21,,,CHEMBL5214927,Eur J Med Chem,2022.0,"{'bei': '17.79', 'le': '0.37', 'lle': '2.30', 'sei': '18.06'}",CHEMBL5220742,,CHEMBL5220742,7.00,0,http://www.openphacts.org/units/Nanomolar,3899826,=,1,1,=,,IC50,nM,,100.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24963323,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'min', 'standard_value': '65.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'min', 'value': '65.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'min', 'standard_value': '110.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'min', 'value': '110.0'}]",CHEMBL5216414,Inhibition of recombinant human serum AChE using acetylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition measured for 45 to 90 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NC2CCCC2)c1,,,CHEMBL5214927,Eur J Med Chem,2022.0,"{'bei': '13.95', 'le': '0.26', 'lle': '1.56', 'sei': '7.76'}",CHEMBL5218447,,CHEMBL5218447,6.28,0,http://www.openphacts.org/units/Nanomolar,3899791,=,1,1,=,,IC50,nM,,521.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,521.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24963324,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'min', 'standard_value': '65.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'min', 'value': '65.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'min', 'standard_value': '110.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'min', 'value': '110.0'}]",CHEMBL5216414,Inhibition of recombinant human serum AChE using acetylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition measured for 45 to 90 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NC2CCCCC2)c1,,,CHEMBL5214927,Eur J Med Chem,2022.0,"{'bei': '15.03', 'le': '0.28', 'lle': '1.86', 'sei': '8.62'}",CHEMBL5220375,,CHEMBL5220375,6.98,0,http://www.openphacts.org/units/Nanomolar,3899823,=,1,1,=,,IC50,nM,,104.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,104.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24963331,"[{'comments': None, 'relation': '<=', 'result_flag': 0, 'standard_relation': '<=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.15', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '9.0'}]",CHEMBL5216418,Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate preincubated for 6 mins followed by substrate addition measured upto 180 secs by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(Cl)c(=O)oc2cc(OCCCCSC(=S)N3CCCCC3C)ccc12,,,CHEMBL5214927,Eur J Med Chem,2022.0,"{'bei': '18.56', 'le': '0.40', 'lle': '2.36', 'sei': '19.14'}",CHEMBL5219522,,CHEMBL5219522,8.17,0,http://www.openphacts.org/units/Nanomolar,3899824,=,1,1,=,,IC50,nM,,6.8,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,6.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24963332,"[{'comments': None, 'relation': '<=', 'result_flag': 0, 'standard_relation': '<=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.15', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '9.0'}]",CHEMBL5216418,Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate preincubated for 6 mins followed by substrate addition measured upto 180 secs by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(Cl)c(=O)oc2cc(OCCCCSC(=S)N3C(C)CCCC3C)ccc12,,,CHEMBL5214927,Eur J Med Chem,2022.0,"{'bei': '15.29', 'le': '0.33', 'lle': '0.75', 'sei': '16.27'}",CHEMBL5219483,,CHEMBL5219483,6.94,0,http://www.openphacts.org/units/Nanomolar,3899825,=,1,1,=,,IC50,nM,,114.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,114.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24963372,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.1667', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '10.0'}]",CHEMBL5216438,Binding affinity to AChE (unknown origin) assessed as inhibition constant using acetylthiocholine iodide as substrate preincubated for 10 mins followed by substrate addition by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c1CCCC2NS(=O)(=O)NC(=O)OCc1ccccc1,,,CHEMBL5214927,Eur J Med Chem,2022.0,"{'bei': '24.79', 'le': '0.49', 'lle': '6.85', 'sei': '10.33'}",CHEMBL5219841,,CHEMBL5219841,9.68,0,http://www.openphacts.org/units/Nanomolar,3899853,=,1,1,=,,IC50,nM,,0.209,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,0.209
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24963375,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL5216441,Inhibition of human red blood cell AChE using acetylcholine as substrate preincubated for 60 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCN(C)C(C)Cc1cccc(OC(=O)N(C)CC)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5214927,Eur J Med Chem,2022.0,,CHEMBL147527,,CHEMBL147527,,1,http://www.openphacts.org/units/Nanomolar,3899857,=,1,1,=,,IC50,nM,,234000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,234.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24963385,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.4333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '26.0'}]",CHEMBL5216448,Inhibition of recombinant human AChE using acetylthiocholine as substrate preincubated for 20 mins followed by substrate addition measured after 6 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@]1(c2cccc(OC(=O)Nc3ccccc3)c2)CCCCN(C)C1,,,CHEMBL5214927,Eur J Med Chem,2022.0,"{'bei': '18.62', 'le': '0.34', 'lle': '1.50', 'sei': '15.79'}",CHEMBL5219046,,CHEMBL5219046,6.56,0,http://www.openphacts.org/units/Nanomolar,3899862,=,1,1,=,,IC50,nM,,274.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,274.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24965328,[],CHEMBL5217010,Inhibition of human recombinant AChE using S-acetylthiocholine as substrate by DTNB reagent based spectrophotometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c2ccc(OCc3ccc(F)cc3)cc2c(=O)o1,,,CHEMBL5214951,Bioorg Med Chem,2022.0,"{'bei': '14.34', 'le': '0.27', 'lle': '1.92', 'sei': '5.70'}",CHEMBL5219594,,CHEMBL5219594,4.12,0,http://www.openphacts.org/units/Nanomolar,3900383,=,1,1,=,,IC50,nM,,76200.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,76.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24965329,[],CHEMBL5217010,Inhibition of human recombinant AChE using S-acetylthiocholine as substrate by DTNB reagent based spectrophotometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(COc2ccc3[nH]c(=O)oc(=O)c3c2)cc1,,,CHEMBL5214951,Bioorg Med Chem,2022.0,"{'bei': '13.68', 'le': '0.25', 'lle': '1.08', 'sei': '5.89'}",CHEMBL5219958,,CHEMBL5219958,4.26,0,http://www.openphacts.org/units/Nanomolar,3900387,=,1,1,=,,IC50,nM,,55000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,55.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24965330,[],CHEMBL5217010,Inhibition of human recombinant AChE using S-acetylthiocholine as substrate by DTNB reagent based spectrophotometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL5214951,Bioorg Med Chem,2022.0,"{'bei': '29.90', 'le': '0.54', 'lle': '3.23', 'sei': '15.24'}",CHEMBL95,TACRINE,CHEMBL95,5.93,0,http://www.openphacts.org/units/Nanomolar,3900395,=,1,1,=,,IC50,nM,,1180.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,1.18
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24970582,[],CHEMBL5218078,Inhibition of acetylcholinesterase (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cn1ccc2cc(-c3cnc4ccc(C(=O)N5CCCCC5)cc4n3)ccc2c1=O,,,CHEMBL5214995,J Med Chem,2022.0,"{'bei': '13.22', 'le': '0.24', 'lle': '1.50', 'sei': '7.74'}",CHEMBL5220884,,CHEMBL5220884,5.27,0,http://www.openphacts.org/units/Nanomolar,3901748,=,1,1,=,,IC50,nM,,5400.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,5.4
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24972753,[],CHEMBL5223558,Inhibition of AChE (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C2\Oc3cc(OCCN4CCCCC4)ccc3C2=O)cc(OC)c1OC,,,CHEMBL5223077,Bioorg Med Chem,2021.0,"{'bei': '14.50', 'le': '0.27', 'lle': '2.18', 'sei': '9.59'}",CHEMBL3416658,,CHEMBL3416658,6.38,0,http://www.openphacts.org/units/Nanomolar,3902344,=,1,1,=,,IC50,nM,,422.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.422
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24972754,[],CHEMBL5223558,Inhibition of AChE (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)O/C(=C\c1ccc(OCCN3CCCCC3)c(Cl)c1)C2=O,,,CHEMBL5223077,Bioorg Med Chem,2021.0,"{'bei': '16.42', 'le': '0.32', 'lle': '1.97', 'sei': '14.16'}",CHEMBL3416669,,CHEMBL3416669,6.80,0,http://www.openphacts.org/units/Nanomolar,3902392,=,1,1,=,,IC50,nM,,160.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.16
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24972755,[],CHEMBL5223558,Inhibition of AChE (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C1/C(=C/c2ccc(OCCN3CCCCC3)cc2)Oc2ccccc21,,,CHEMBL5223077,Bioorg Med Chem,2021.0,"{'bei': '18.48', 'le': '0.34', 'lle': '2.29', 'sei': '16.66'}",CHEMBL5267000,,CHEMBL5267000,6.46,0,http://www.openphacts.org/units/Nanomolar,3902393,=,1,1,=,,IC50,nM,,348.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.348
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24972756,[],CHEMBL5223558,Inhibition of AChE (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(/C=C2\Oc3cc(OCCN4CCCCC4)ccc3C2=O)cc1,,,CHEMBL5223077,Bioorg Med Chem,2021.0,"{'bei': '16.00', 'le': '0.30', 'lle': '1.89', 'sei': '12.65'}",CHEMBL3416654,,CHEMBL3416654,6.07,0,http://www.openphacts.org/units/Nanomolar,3902394,=,1,1,=,,IC50,nM,,845.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.845
